state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,03/07/2020,3500,6500,4700
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,07/07/2020,4566,8500,6252
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,10/07/2020,3500,6500,5200
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,14/07/2020,5722,8200,6607
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,17/07/2020,6000,6000,6000
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,21/07/2020,5655,8000,6592
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,24/07/2020,5200,5200,5200
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,28/07/2020,4697,7800,6174
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,04/08/2020,5165,7200,6036
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,07/08/2020,5000,5000,5000
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,11/08/2020,5933,7500,6688
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,14/08/2020,5165,5165,5165
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,25/08/2020,5853,8000,6782
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,01/09/2020,5723,7500,6547
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,04/09/2020,5000,5000,5000
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,08/09/2020,5631,9000,7253
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,11/09/2020,3500,3500,3500
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,15/09/2020,5878,8000,7056
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,18/09/2020,2025,2025,2025
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,22/09/2020,6694,8000,7238
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,25/09/2020,6600,6600,6600
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,29/09/2020,4033,8000,6365
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,06/10/2020,5313,8000,6577
Maharashtra,Nagpur,Mandhal,"Chili Red",Other,13/10/2020,6320,8500,7310
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,01/01/2020,10000,13000,12500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,02/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,03/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,04/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,06/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,08/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,09/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,11/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,13/01/2020,10000,13000,12250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,14/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,16/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,17/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,20/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,22/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,23/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,24/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,30/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,31/01/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,01/02/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,03/02/2020,13000,15000,14500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,05/02/2020,10000,13000,12240
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,06/02/2020,8000,13000,11750
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,07/02/2020,8000,13000,11750
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,10/02/2020,8000,13000,11750
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,11/02/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,20/02/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,22/02/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,25/02/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,27/02/2020,8000,11000,10500
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,29/02/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,02/03/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,03/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,04/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,06/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,09/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,11/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,13/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,14/03/2020,8000,12000,11000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,17/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,18/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,19/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,20/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,21/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,23/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,31/03/2020,10000,14000,13000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,24/06/2020,7000,10000,9250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,01/07/2020,7000,10000,9250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,08/07/2020,7000,10000,9250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,11/08/2020,7000,11000,10000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,24/08/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,27/08/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,28/08/2020,8000,11000,10250
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,07/09/2020,7000,11000,10000
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,11/09/2020,7000,11500,10375
Maharashtra,Nagpur,Nagpur,"Chili Red",Other,16/09/2020,3500,4000,3875
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,06/02/2020,8000,10000,9000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,13/02/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,16/02/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,27/02/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,01/03/2020,2200,2400,2300
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,05/03/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,08/03/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,12/03/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,15/03/2020,14000,15000,14500
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,19/03/2020,15000,16000,15500
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,02/04/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,04/04/2020,14000,15000,14500
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,18/04/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,19/04/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,26/04/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,06/05/2020,8000,10000,9000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,07/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,09/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,10/05/2020,8000,10000,9000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,13/05/2020,1200,1400,1300
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,14/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,16/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,17/05/2020,8000,10000,9000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,19/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,20/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,21/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,23/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,24/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,26/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,28/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,31/05/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,02/06/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,04/06/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,06/06/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,07/06/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,11/06/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,14/06/2020,10000,12000,11000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,18/06/2020,12000,14000,13000
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,21/06/2020,1800,2000,1900
Maharashtra,Nagpur,Ramtek,"Chili Red",Other,25/06/2020,10000,12000,11000
Maharashtra,Nanded,Dharmabad,"Chili Red",Other,03/01/2020,3000,11100,5900
Maharashtra,Nanded,Dharmabad,"Chili Red",Other,27/01/2020,3000,13600,8000
Maharashtra,Nanded,Dharmabad,"Chili Red",Other,05/02/2020,4900,11900,8000
Maharashtra,Nanded,Dharmabad,"Chili Red",Other,06/02/2020,3000,12800,7100
Maharashtra,Nanded,Dharmabad,"Chili Red",Other,10/02/2020,4200,13800,8000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,01/01/2020,2200,3950,3000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,02/01/2020,2800,4500,3636
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,03/01/2020,2810,4100,4050
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,06/01/2020,3000,4600,3790
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,08/01/2020,3000,4600,3760
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,09/01/2020,2200,3817,3000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,10/01/2020,3000,4060,3511
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,13/01/2020,3200,4500,3738
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,14/01/2020,3200,5000,4260
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,16/01/2020,3200,5151,4068
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,17/01/2020,3000,5733,4650
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,20/01/2020,2600,4600,3200
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,21/01/2020,2500,4200,3368
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,22/01/2020,2850,3970,3650
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,23/01/2020,2400,3750,3060
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,24/01/2020,2700,3500,3250
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,27/01/2020,2800,3600,3260
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,28/01/2020,2800,3560,3068
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,29/01/2020,1670,3000,2678
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,30/01/2020,2200,2860,2469
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,31/01/2020,2200,2689,2512
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,03/02/2020,2000,3160,2455
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,04/02/2020,1800,3000,2469
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,05/02/2020,2000,5163,2320
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,06/02/2020,2000,3260,2550
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,07/02/2020,2500,3260,2875
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,11/02/2020,1980,3000,2408
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,12/02/2020,2000,3160,2800
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,14/02/2020,2050,3360,2785
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,17/02/2020,2550,3880,3345
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,18/02/2020,1800,3300,2750
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,20/02/2020,1600,3000,2500
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,24/02/2020,2500,4000,3600
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,25/02/2020,3000,4160,3680
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,26/02/2020,2800,4000,3369
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,27/02/2020,2800,4000,3260
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,04/03/2020,3500,5600,4369
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,05/03/2020,3000,4950,3990
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,06/03/2020,3500,4800,4090
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,09/03/2020,2800,4167,3637
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,11/03/2020,3500,4800,4300
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,12/03/2020,3000,4500,3700
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,13/03/2020,3050,4460,3780
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,16/03/2020,3640,5068,4110
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,17/03/2020,3000,4800,3650
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,18/03/2020,2400,3500,3147
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,29/04/2020,2000,2800,2468
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,30/04/2020,2500,3740,3000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,04/05/2020,1500,2700,2000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,05/05/2020,1700,2800,2260
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,06/05/2020,1700,2720,2115
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,07/05/2020,1300,1500,1500
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,08/05/2020,2000,3700,2900
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,13/05/2020,4000,11000,7680
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,14/05/2020,3000,3550,3550
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,15/05/2020,5000,7887,7887
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,18/05/2020,4900,10000,8090
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,19/05/2020,4000,8678,8678
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,20/05/2020,7000,10000,10000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,21/05/2020,7000,8911,8000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,22/05/2020,4000,11801,7500
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,26/05/2020,7000,11000,11000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,27/05/2020,7500,10500,10500
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,28/05/2020,4000,7800,6090
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,01/06/2020,4050,7610,5650
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,02/06/2020,5000,9000,7000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,09/06/2020,3360,3360,3360
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,12/06/2020,8000,9600,9600
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,03/09/2020,1011,2011,2011
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,07/09/2020,1981,1981,1981
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,08/09/2020,2020,2020,2020
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,09/09/2020,2000,2000,2000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,10/09/2020,2000,2000,2000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,11/09/2020,1301,2000,2000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,14/09/2020,2251,2251,2251
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,16/09/2020,2200,2200,2200
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,18/09/2020,1600,3250,2200
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,21/09/2020,2278,2278,2278
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,28/09/2020,1350,2725,2000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,29/09/2020,2200,2700,2700
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,30/09/2020,2000,3640,2878
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,01/10/2020,1800,3000,2478
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,05/10/2020,1400,3601,3000
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,06/10/2020,2400,3649,3128
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,07/10/2020,3300,3300,3300
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,08/10/2020,3700,4500,4050
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,09/10/2020,3000,4600,3987
Maharashtra,Nandurbar,Nandurbar,"Chili Red",Other,13/10/2020,3000,4200,3620
Maharashtra,Osmanabad,Osmanabad,"Chili Red",Other,12/02/2020,2000,2000,2000
Maharashtra,Pune,Indapur(Bhigwan),"Chili Red",Other,16/02/2020,8000,13500,8000
Maharashtra,Pune,Indapur(Bhigwan),"Chili Red",Other,12/07/2020,4000,5000,4500
Maharashtra,Pune,Indapur(Bhigwan),"Chili Red",Other,27/09/2020,12000,12000,12000
Maharashtra,Pune,Shirur,"Chili Red",Other,04/09/2020,10000,10000,10000
Maharashtra,Raigad,Karjat(Raigad),"Chili Red",Other,20/01/2020,13000,13000,13000
Maharashtra,Raigad,Karjat(Raigad),"Chili Red",Other,06/02/2020,8500,10000,10000
Maharashtra,Raigad,Karjat(Raigad),"Chili Red",Other,24/02/2020,7000,7000,7000
Maharashtra,Sangli,Sangli,"Chili Red",Other,04/01/2020,15500,17000,16250
Maharashtra,Sangli,Sangli,"Chili Red",Other,07/01/2020,10000,16000,13000
Maharashtra,Sangli,Sangli,"Chili Red",Other,09/01/2020,16500,17500,17000
Maharashtra,Sangli,Sangli,"Chili Red",Other,11/01/2020,16500,17500,17000
Maharashtra,Sangli,Sangli,"Chili Red",Other,14/01/2020,10000,16000,13000
Maharashtra,Sangli,Sangli,"Chili Red",Other,21/01/2020,13500,17500,15500
Maharashtra,Sangli,Sangli,"Chili Red",Other,23/01/2020,10000,15000,12500
Maharashtra,Sangli,Sangli,"Chili Red",Other,24/01/2020,10000,17000,13500
Maharashtra,Sangli,Sangli,"Chili Red",Other,25/01/2020,10000,14000,12000
Maharashtra,Sangli,Sangli,"Chili Red",Other,28/01/2020,15500,18500,17000
Maharashtra,Sangli,Sangli,"Chili Red",Other,05/02/2020,13500,15000,14250
Maharashtra,Sangli,Sangli,"Chili Red",Other,10/02/2020,12000,14000,13000
Maharashtra,Sangli,Sangli,"Chili Red",Other,15/02/2020,14000,15000,14500
Maharashtra,Sangli,Sangli,"Chili Red",Other,17/02/2020,14500,15500,15000
Maharashtra,Sangli,Sangli,"Chili Red",Other,18/02/2020,14000,14500,14250
Maharashtra,Sangli,Sangli,"Chili Red",Other,20/02/2020,14500,15000,14750
Maharashtra,Sangli,Sangli,"Chili Red",Other,25/02/2020,13500,14500,14000
Maharashtra,Sangli,Sangli,"Chili Red",Other,26/02/2020,13800,14600,14200
Maharashtra,Sangli,Sangli,"Chili Red",Other,28/02/2020,12500,14000,13250
Maharashtra,Sangli,Sangli,"Chili Red",Other,04/03/2020,14500,15500,15000
Maharashtra,Sangli,Sangli,"Chili Red",Other,05/03/2020,14500,16000,15250
Maharashtra,Sangli,Sangli,"Chili Red",Other,06/03/2020,16000,16500,16250
Maharashtra,Sangli,Sangli,"Chili Red",Other,09/03/2020,14500,16000,15250
Maharashtra,Sangli,Sangli,"Chili Red",Other,11/03/2020,14500,16000,15250
Maharashtra,Sangli,Sangli,"Chili Red",Other,12/03/2020,14500,16000,15250
Maharashtra,Sangli,Sangli,"Chili Red",Other,14/03/2020,14500,16500,15500
Maharashtra,Sangli,Sangli,"Chili Red",Other,05/05/2020,10000,12000,11000
Maharashtra,Sangli,Sangli,"Chili Red",Other,16/05/2020,18000,20000,19000
Maharashtra,Sangli,Sangli,"Chili Red",Other,28/05/2020,15000,17000,16000
Maharashtra,Sangli,Sangli,"Chili Red",Other,01/06/2020,12000,14000,13000
Maharashtra,Sangli,Sangli,"Chili Red",Other,02/06/2020,12000,14000,13000
Maharashtra,Sangli,Sangli,"Chili Red",Other,08/06/2020,11000,13000,12000
Maharashtra,Sangli,Sangli,"Chili Red",Other,20/07/2020,12500,13000,12750
Maharashtra,Sholapur,Akluj,"Chili Red",Red,29/01/2020,1500,3000,2500
Maharashtra,Sholapur,Akluj,"Chili Red",Red,16/06/2020,2000,3000,2500
Maharashtra,Sholapur,Barshi,"Chili Red",Other,18/08/2020,1500,2200,1800
Maharashtra,Sholapur,Kurdwadi,"Chili Red",Other,01/01/2020,9000,9000,9000
Maharashtra,Sholapur,Kurdwadi,"Chili Red",Other,23/01/2020,12000,12000,12000
Maharashtra,Sholapur,Kurdwadi,"Chili Red",Other,27/01/2020,10000,10000,10000
Maharashtra,Sholapur,Kurdwadi,"Chili Red",Other,03/02/2020,7000,7000,7000
Maharashtra,Sholapur,Kurdwadi,"Chili Red",Other,06/02/2020,10000,10000,10000
Maharashtra,Sholapur,"Mangal Wedha","Chili Red",Other,25/06/2020,1800,3500,3000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,01/01/2020,1000,25000,8400
Maharashtra,Sholapur,Solapur,"Chili Red",Other,02/01/2020,1000,25000,9000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,04/01/2020,1000,15400,8400
Maharashtra,Sholapur,Solapur,"Chili Red",Other,08/01/2020,2100,21200,8000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,16/01/2020,2900,21500,12100
Maharashtra,Sholapur,Solapur,"Chili Red",Other,17/01/2020,1000,30000,15000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,18/01/2020,2000,34100,15000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,23/01/2020,1000,18000,10000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,29/01/2020,2000,15000,12000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,31/01/2020,800,21000,8600
Maharashtra,Sholapur,Solapur,"Chili Red",Other,01/02/2020,1000,20000,5500
Maharashtra,Sholapur,Solapur,"Chili Red",Other,03/02/2020,2000,15000,6500
Maharashtra,Sholapur,Solapur,"Chili Red",Other,05/02/2020,1600,17600,9500
Maharashtra,Sholapur,Solapur,"Chili Red",Other,11/02/2020,1700,13400,8500
Maharashtra,Sholapur,Solapur,"Chili Red",Other,22/02/2020,500,12700,8000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,03/03/2020,4000,14001,9000
Maharashtra,Sholapur,Solapur,"Chili Red",Other,28/09/2020,4000,16500,9000
Maharashtra,Thane,Kalyan,"Chili Red",Other,09/01/2020,2200,2400,2300
Maharashtra,Thane,Kalyan,"Chili Red",Other,20/02/2020,2000,2400,2200
Odisha,Balasore,Jaleswar,"Chili Red",Other,01/09/2020,800,1000,900
Odisha,Balasore,Jaleswar,"Chili Red",Other,13/10/2020,17000,18000,17500
Odisha,Bolangir,Bolangir,"Chili Red",Other,01/01/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,02/01/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,03/01/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/01/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,06/01/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,09/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,10/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,13/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,20/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,22/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,24/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,27/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,28/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,31/01/2020,23800,24000,23800
Odisha,Bolangir,Bolangir,"Chili Red",Other,01/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,03/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,10/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,11/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,12/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,13/02/2020,24800,25000,24800
